snp_id,feat_imp,phenotype,model
18607657_5,0.1319722315,DTF1,bayesBfromR
25331378_5,0.114239341,DTF1,bayesBfromR
10868436_2,0.08711589003333332,DTF1,bayesBfromR
29358962_1,0.07758450230000001,DTF1,bayesBfromR
3906159_5,0.07510063196666668,DTF1,bayesBfromR
17206141_5,0.07231872206666667,DTF1,bayesBfromR
19004279_5,0.0687732427,DTF1,bayesBfromR
20823499_1,0.06598051256666666,DTF1,bayesBfromR
19002840_5,0.06549605946666666,DTF1,bayesBfromR
1695183_4,0.06486120533333334,DTF1,bayesBfromR
23166525_5,0.06464565863333334,DTF1,bayesBfromR
10454483_4,0.06184968163333334,DTF1,bayesBfromR
17881397_1,0.058277198100000004,DTF1,bayesBfromR
8266162_4,0.05730006070000001,DTF1,bayesBfromR
1553272_2,0.05720777226666667,DTF1,bayesBfromR
18612788_1,0.057108455866666664,DTF1,bayesBfromR
23320550_3,0.05652696766666667,DTF1,bayesBfromR
21836401_5,0.0564801832,DTF1,bayesBfromR
4518707_2,0.05637993576666667,DTF1,bayesBfromR
24876931_1,0.056276412199999994,DTF1,bayesBfromR
17457494_2,0.054560589433333334,DTF1,bayesBfromR
7208813_4,0.054236893933333336,DTF1,bayesBfromR
20064988_3,0.053915517966666666,DTF1,bayesBfromR
24336405_1,0.053057818933333334,DTF1,bayesBfromR
18295446_5,0.0519377222,DTF1,bayesBfromR
23350586_1,0.051785345033333326,DTF1,bayesBfromR
10665687_4,0.0507416728,DTF1,bayesBfromR
4216822_5,0.0501963047,DTF1,bayesBfromR
22336566_5,0.04983798686666666,DTF1,bayesBfromR
14991204_5,0.04929333263333333,DTF1,bayesBfromR
7518033_5,0.0491905712,DTF1,bayesBfromR
16112725_1,0.048641077733333336,DTF1,bayesBfromR
16047770_3,0.04853265136666666,DTF1,bayesBfromR
7375577_5,0.0483762771,DTF1,bayesBfromR
3908568_5,0.04781209943333333,DTF1,bayesBfromR
10851628_2,0.047666677299999995,DTF1,bayesBfromR
9639703_5,0.04662877266666667,DTF1,bayesBfromR
13520262_1,0.046428710266666666,DTF1,bayesBfromR
5194431_1,0.046293443299999994,DTF1,bayesBfromR
15901282_3,0.04499485993333333,DTF1,bayesBfromR
19001111_5,0.04474519043333333,DTF1,bayesBfromR
3453974_3,0.044507912866666666,DTF1,bayesBfromR
12349449_1,0.04399188639999999,DTF1,bayesBfromR
18681206_2,0.0438954386,DTF1,bayesBfromR
11276081_4,0.04284374,DTF1,bayesBfromR
19107530_3,0.0425928704,DTF1,bayesBfromR
2500686_2,0.04237835116666666,DTF1,bayesBfromR
10288763_4,0.0422226482,DTF1,bayesBfromR
22604705_3,0.041892058266666664,DTF1,bayesBfromR
27437887_1,0.04127278263333333,DTF1,bayesBfromR
9308477_2,0.041136908400000005,DTF1,bayesBfromR
3906084_5,0.0410785709,DTF1,bayesBfromR
20078246_5,0.041000031433333334,DTF1,bayesBfromR
14608587_5,0.04086798656666666,DTF1,bayesBfromR
15109004_5,0.040340038333333335,DTF1,bayesBfromR
7379199_5,0.04011518136666667,DTF1,bayesBfromR
7156309_2,0.04007913366666666,DTF1,bayesBfromR
11792245_1,0.04006691456666667,DTF1,bayesBfromR
20829152_1,0.0399872912,DTF1,bayesBfromR
