snp_id,feat_imp,phenotype,model
24336405_1,0.24632143226666667,RL,bayesB
14409992_4,0.04362027473333333,RL,bayesB
19720552_5,0.0397289039,RL,bayesB
20974715_5,0.037878859,RL,bayesB
3906159_5,0.03658188726666667,RL,bayesB
10288763_4,0.03570211693333333,RL,bayesB
19062273_2,0.03509099813333333,RL,bayesB
7208813_4,0.035020653566666664,RL,bayesB
23106218_1,0.03485883076666666,RL,bayesB
815187_4,0.03426165976666667,RL,bayesB
9510883_4,0.03281516213333333,RL,bayesB
11792245_1,0.03146651573333333,RL,bayesB
12866761_1,0.031203836433333337,RL,bayesB
9037332_4,0.030734943766666672,RL,bayesB
9104344_5,0.030694553233333328,RL,bayesB
13671426_2,0.030415584799999996,RL,bayesB
20972660_5,0.028642378766666667,RL,bayesB
17973348_5,0.0283607666,RL,bayesB
8115281_1,0.028198859333333336,RL,bayesB
2237987_1,0.028064206600000002,RL,bayesB
6279503_4,0.027970039633333332,RL,bayesB
5953242_5,0.027676941933333334,RL,bayesB
24425590_1,0.027614930133333337,RL,bayesB
7964220_4,0.027461686466666663,RL,bayesB
12421750_2,0.027394266900000002,RL,bayesB
29358962_1,0.0266331093,RL,bayesB
10358232_3,0.0266247715,RL,bayesB
17272553_2,0.026617845966666664,RL,bayesB
10809444_2,0.026607037099999998,RL,bayesB
12877932_5,0.026420794933333335,RL,bayesB
7198974_4,0.02634899386666667,RL,bayesB
8166985_5,0.0262967987,RL,bayesB
13844466_2,0.0254453478,RL,bayesB
23028125_3,0.025290812033333332,RL,bayesB
26936546_1,0.024903410200000003,RL,bayesB
21064940_1,0.024852882533333332,RL,bayesB
3906923_1,0.0246880528,RL,bayesB
15057790_2,0.0245800576,RL,bayesB
7768929_3,0.0244597565,RL,bayesB
12315544_1,0.024352146833333334,RL,bayesB
13867878_2,0.024312839833333332,RL,bayesB
22025822_1,0.024271095266666667,RL,bayesB
8389435_4,0.024212986433333333,RL,bayesB
21423700_1,0.02419229123333333,RL,bayesB
17418421_5,0.023995948333333333,RL,bayesB
21066814_5,0.023934574733333335,RL,bayesB
3178543_2,0.0238220302,RL,bayesB
5664389_4,0.023725171333333333,RL,bayesB
1487944_1,0.023702812833333333,RL,bayesB
9099399_3,0.023674829300000002,RL,bayesB
17926447_5,0.023572943266666663,RL,bayesB
19002840_5,0.023337989833333336,RL,bayesB
12680013_2,0.02332497663333333,RL,bayesB
8945287_4,0.0232354016,RL,bayesB
7197659_4,0.023209411100000004,RL,bayesB
19087280_1,0.023155411333333334,RL,bayesB
29463381_1,0.02312001446666667,RL,bayesB
11648174_4,0.02309669456666667,RL,bayesB
16660945_3,0.023083146233333334,RL,bayesB
9261822_3,0.023027212766666666,RL,bayesB
22614072_1,0.022857933799999997,RL,bayesB
1599979_1,0.022728531566666668,RL,bayesB
14926154_2,0.022513357966666665,RL,bayesB
6273260_4,0.022438247433333336,RL,bayesB
4576804_5,0.022342145500000004,RL,bayesB
13539289_4,0.0223196198,RL,bayesB
17949758_5,0.022309563699999996,RL,bayesB
25331378_5,0.02224856823333333,RL,bayesB
20832230_1,0.022239339866666666,RL,bayesB
20303866_3,0.022192456033333335,RL,bayesB
17955248_5,0.022087045,RL,bayesB
22232479_1,0.021921803200000003,RL,bayesB
6272017_4,0.021782363633333333,RL,bayesB
17989540_5,0.021717234,RL,bayesB
7713549_4,0.021701292033333333,RL,bayesB
1235133_2,0.0216791098,RL,bayesB
13762881_1,0.021522664833333333,RL,bayesB
13542109_4,0.021475360099999997,RL,bayesB
12413804_2,0.021469261700000002,RL,bayesB
17158778_5,0.021438642600000002,RL,bayesB
14481362_1,0.021394072666666663,RL,bayesB
18534454_5,0.021246498566666664,RL,bayesB
8126600_5,0.021223615,RL,bayesB
12349449_1,0.021046713433333333,RL,bayesB
3855240_5,0.021016610333333335,RL,bayesB
29182750_1,0.020926822433333336,RL,bayesB
13886899_2,0.020858083033333332,RL,bayesB
13582026_4,0.020779648,RL,bayesB
13836147_2,0.020774393166666665,RL,bayesB
8095353_4,0.020706627933333333,RL,bayesB
14943114_1,0.0206988948,RL,bayesB
