snp_id,feat_imp,phenotype,model
18607657_5,0.26371471806666663,FT10,elasticnet
24336405_1,0.24571557836666666,FT10,elasticnet
9081309_1,0.2208254706,FT10,elasticnet
22947305_1,0.1783532911,FT10,elasticnet
11241312_5,0.17383413256666666,FT10,elasticnet
4209121_4,0.16962653413333337,FT10,elasticnet
17583010_4,0.16119440116666667,FT10,elasticnet
1553272_2,0.1545204006,FT10,elasticnet
30168020_1,0.152719846,FT10,elasticnet
11312105_4,0.15085504293333332,FT10,elasticnet
9060349_3,0.14810934413333335,FT10,elasticnet
18612788_1,0.1453958049,FT10,elasticnet
3906159_5,0.14523256063333334,FT10,elasticnet
11016778_4,0.1432645683,FT10,elasticnet
9317842_2,0.14323390889999998,FT10,elasticnet
25331378_5,0.1412489994,FT10,elasticnet
8002324_4,0.13629407243333333,FT10,elasticnet
9111817_3,0.13526098503333334,FT10,elasticnet
19002840_5,0.13504928873333333,FT10,elasticnet
19001111_5,0.13456713283333335,FT10,elasticnet
10489205_1,0.13332188050000002,FT10,elasticnet
18757248_5,0.1290597024,FT10,elasticnet
15539877_3,0.12780887786666667,FT10,elasticnet
22048627_3,0.12691615176666668,FT10,elasticnet
15054478_1,0.1258089306,FT10,elasticnet
11281885_1,0.12573483953333334,FT10,elasticnet
20823499_1,0.1225211408,FT10,elasticnet
25813184_1,0.12231022796666667,FT10,elasticnet
9434991_5,0.12069310396666666,FT10,elasticnet
10851628_2,0.11958144843333333,FT10,elasticnet
3677170_3,0.11915758579999998,FT10,elasticnet
11017713_4,0.11752149503333333,FT10,elasticnet
13670757_4,0.11735346049999999,FT10,elasticnet
10917068_2,0.11726634903333333,FT10,elasticnet
23980604_5,0.1166068784,FT10,elasticnet
16294961_3,0.11643255609999999,FT10,elasticnet
18391613_4,0.11557655083333335,FT10,elasticnet
1841130_3,0.11523411743333334,FT10,elasticnet
7853175_1,0.11515604373333332,FT10,elasticnet
22846077_1,0.1150449156,FT10,elasticnet
12058088_5,0.11471870420000001,FT10,elasticnet
12800101_2,0.11460754996666668,FT10,elasticnet
9026970_2,0.11425305233333334,FT10,elasticnet
9083800_1,0.11350555463333334,FT10,elasticnet
2461592_4,0.11225819953333332,FT10,elasticnet
24858772_1,0.11149476466666668,FT10,elasticnet
21765077_1,0.11124613909999999,FT10,elasticnet
9651243_5,0.11056078786666668,FT10,elasticnet
10487496_1,0.11001313606666668,FT10,elasticnet
1618026_1,0.1075800131,FT10,elasticnet
15884552_3,0.1054454834,FT10,elasticnet
8368054_1,0.1051293102,FT10,elasticnet
23420541_5,0.10201497533333333,FT10,elasticnet
10288763_4,0.10190146530000001,FT10,elasticnet
17244530_5,0.10171839233333334,FT10,elasticnet
3181452_5,0.1011504639,FT10,elasticnet
6759592_4,0.10097951363333334,FT10,elasticnet
16660945_3,0.10095191799999999,FT10,elasticnet
19004279_5,0.10008483806666667,FT10,elasticnet
14641353_5,0.09841125706666666,FT10,elasticnet
18284571_5,0.0983913817,FT10,elasticnet
18116958_5,0.0979106839,FT10,elasticnet
14101954_5,0.09768983533333332,FT10,elasticnet
1195040_4,0.0976242197,FT10,elasticnet
10042429_2,0.09702838843333333,FT10,elasticnet
8266162_4,0.09686039666666667,FT10,elasticnet
13664691_4,0.0967301585,FT10,elasticnet
22045859_3,0.09655835513333333,FT10,elasticnet
1475674_4,0.09608069636666666,FT10,elasticnet
16948878_3,0.09593321256666666,FT10,elasticnet
10564127_3,0.09589258313333333,FT10,elasticnet
23205014_5,0.0956090342,FT10,elasticnet
5915968_1,0.09555614559999999,FT10,elasticnet
17345310_5,0.09532705286666666,FT10,elasticnet
9337986_2,0.09526723536666666,FT10,elasticnet
29358962_1,0.09467109303333332,FT10,elasticnet
8377649_1,0.0935272056,FT10,elasticnet
3170090_5,0.09343756696666666,FT10,elasticnet
26093025_1,0.09290792456666667,FT10,elasticnet
10454483_4,0.09287169806666667,FT10,elasticnet
18439471_2,0.09282872939999999,FT10,elasticnet
18552966_5,0.09256533230000001,FT10,elasticnet
1445867_4,0.09254982083333334,FT10,elasticnet
15532495_1,0.09183767803333333,FT10,elasticnet
6763169_4,0.0914273586,FT10,elasticnet
1235133_2,0.09138016806666667,FT10,elasticnet
16769057_3,0.09114411586666667,FT10,elasticnet
19746802_5,0.09018885596666666,FT10,elasticnet
10944939_2,0.09012656299999999,FT10,elasticnet
173859_2,0.08981235513333334,FT10,elasticnet
6761868_4,0.08977819790000001,FT10,elasticnet
10791975_5,0.08879793776666667,FT10,elasticnet
8325090_1,0.08876505773333333,FT10,elasticnet
7855231_1,0.08800778790000001,FT10,elasticnet
8095353_4,0.0879463016,FT10,elasticnet
23168629_5,0.08697883023333335,FT10,elasticnet
11630686_2,0.08672427573333334,FT10,elasticnet
30280440_1,0.08664207493333333,FT10,elasticnet
21850062_1,0.08601872216666666,FT10,elasticnet
19918646_5,0.08595480003333333,FT10,elasticnet
23166525_5,0.08584372413333334,FT10,elasticnet
9048741_3,0.0853323884,FT10,elasticnet
26176818_5,0.08493368076666667,FT10,elasticnet
17560614_5,0.08346363663333334,FT10,elasticnet
24713275_5,0.0833165561,FT10,elasticnet
5326419_5,0.08328642593333334,FT10,elasticnet
19720552_5,0.08288177206666666,FT10,elasticnet
15954284_2,0.0824414595,FT10,elasticnet
6392190_2,0.08110974146666666,FT10,elasticnet
17206141_5,0.0808162344,FT10,elasticnet
16309299_5,0.08050480723333332,FT10,elasticnet
594519_4,0.08015935703333334,FT10,elasticnet
6552934_5,0.0801534532,FT10,elasticnet
7518033_5,0.08008545276666668,FT10,elasticnet
24408582_1,0.08007026543333333,FT10,elasticnet
28492737_1,0.079955402,FT10,elasticnet
7871250_5,0.0794648492,FT10,elasticnet
19709336_5,0.0791296438,FT10,elasticnet
8899861_3,0.078907986,FT10,elasticnet
14943114_1,0.07890044923333334,FT10,elasticnet
11221522_2,0.0781401269,FT10,elasticnet
4413753_2,0.07766480596666667,FT10,elasticnet
19016124_5,0.07745670040000001,FT10,elasticnet
12448139_2,0.07710704353333334,FT10,elasticnet
12396164_2,0.07694706486666666,FT10,elasticnet
10789693_5,0.0766143469,FT10,elasticnet
19766748_5,0.07622960056666667,FT10,elasticnet
8985775_3,0.0762179155,FT10,elasticnet
5323138_5,0.075943239,FT10,elasticnet
26145712_1,0.07592296456666665,FT10,elasticnet
739346_2,0.0752189073,FT10,elasticnet
4298034_4,0.07491776373333334,FT10,elasticnet
4123962_3,0.07478920083333333,FT10,elasticnet
7850732_5,0.07463619686666666,FT10,elasticnet
10965089_3,0.07421303189999999,FT10,elasticnet
8490537_1,0.07414249256666666,FT10,elasticnet
17417537_5,0.07386865983333334,FT10,elasticnet
11642798_3,0.07375062176666666,FT10,elasticnet
4278765_3,0.073350133,FT10,elasticnet
3062722_2,0.07304163379999999,FT10,elasticnet
11317240_4,0.07272006199999999,FT10,elasticnet
21985750_3,0.07260001536666666,FT10,elasticnet
19235234_2,0.07235371276666668,FT10,elasticnet
11458465_1,0.07233506093333333,FT10,elasticnet
9065669_3,0.07222718543333334,FT10,elasticnet
4280384_3,0.07205898646666666,FT10,elasticnet
29463381_1,0.07155736193333333,FT10,elasticnet
10787830_5,0.07149089913333334,FT10,elasticnet
8351650_1,0.07104312173333333,FT10,elasticnet
22775428_1,0.07089018166666666,FT10,elasticnet
14361749_3,0.07057003989999999,FT10,elasticnet
21836401_5,0.07042389183333334,FT10,elasticnet
23211484_5,0.07032803296666666,FT10,elasticnet
18785669_5,0.06985559986666666,FT10,elasticnet
23163349_5,0.06969118576666666,FT10,elasticnet
22544977_1,0.06929482433333334,FT10,elasticnet
26146319_1,0.06916370506666668,FT10,elasticnet
20447964_5,0.06823719556666667,FT10,elasticnet
6422063_2,0.06800047930000001,FT10,elasticnet
23184664_5,0.06783256659999999,FT10,elasticnet
18228202_5,0.06743733676666668,FT10,elasticnet
16626206_3,0.06739393603333334,FT10,elasticnet
