snp_id,feat_imp,phenotype,model
24336405_1,0.16898319790000002,RL,elasticnet
10288763_4,0.13417181376666668,RL,elasticnet
815187_4,0.1079065803,RL,elasticnet
7208813_4,0.1072662336,RL,elasticnet
3906159_5,0.10220450549999999,RL,elasticnet
23106218_1,0.0986958397,RL,elasticnet
6279503_4,0.09844606826666667,RL,elasticnet
19062273_2,0.0954127909,RL,elasticnet
2237987_1,0.09328314123333332,RL,elasticnet
9037332_4,0.08932603863333333,RL,elasticnet
8389435_4,0.08812552579999999,RL,elasticnet
20974715_5,0.08774493973333335,RL,elasticnet
22232479_1,0.0865939824,RL,elasticnet
14409992_4,0.08616949646666666,RL,elasticnet
7197659_4,0.08616849973333333,RL,elasticnet
7198974_4,0.08312567286666667,RL,elasticnet
16660945_3,0.08265990526666667,RL,elasticnet
1553272_2,0.08158733446666666,RL,elasticnet
7964220_4,0.08077076516666666,RL,elasticnet
19070630_2,0.0805953148,RL,elasticnet
5953242_5,0.08023719119999999,RL,elasticnet
19720552_5,0.07903673303333333,RL,elasticnet
11792245_1,0.0780074428,RL,elasticnet
2500686_2,0.07730237783333334,RL,elasticnet
21064940_1,0.07648279476666667,RL,elasticnet
24425590_1,0.07590088353333334,RL,elasticnet
13671426_2,0.0755654442,RL,elasticnet
11519022_2,0.0740971197,RL,elasticnet
8115281_1,0.0736221487,RL,elasticnet
10358232_3,0.0734656817,RL,elasticnet
9781398_2,0.0725911389,RL,elasticnet
13539289_4,0.07231568070000001,RL,elasticnet
8166985_5,0.07223983386666666,RL,elasticnet
7768929_3,0.0722218892,RL,elasticnet
17158778_5,0.07149272063333334,RL,elasticnet
7713549_4,0.07087469113333333,RL,elasticnet
26369634_1,0.07002093553333333,RL,elasticnet
14387729_3,0.06993450596666667,RL,elasticnet
25331378_5,0.06947075143333334,RL,elasticnet
23028125_3,0.06912394426666667,RL,elasticnet
12421750_2,0.06902412226666667,RL,elasticnet
19087280_1,0.06833227363333333,RL,elasticnet
14025084_3,0.06825003593333333,RL,elasticnet
17973348_5,0.06779032633333333,RL,elasticnet
19004279_5,0.06714922513333334,RL,elasticnet
10809444_2,0.06639510266666666,RL,elasticnet
15532495_1,0.0660128454,RL,elasticnet
12680013_2,0.0658713563,RL,elasticnet
26936546_1,0.0656087608,RL,elasticnet
17272553_2,0.06557410363333334,RL,elasticnet
13520262_1,0.06484746833333332,RL,elasticnet
13582026_4,0.06476512713333334,RL,elasticnet
22025822_1,0.06455784906666667,RL,elasticnet
8266162_4,0.06401560576666666,RL,elasticnet
9484498_4,0.063800704,RL,elasticnet
17176650_5,0.06368575333333333,RL,elasticnet
20972660_5,0.06343529020000001,RL,elasticnet
16801097_5,0.06314475683333333,RL,elasticnet
17926447_5,0.06226990526666667,RL,elasticnet
5664389_4,0.06214594743333334,RL,elasticnet
14499445_1,0.0616459188,RL,elasticnet
6761868_4,0.06153082626666667,RL,elasticnet
29358962_1,0.061336894466666673,RL,elasticnet
19002840_5,0.061273362933333325,RL,elasticnet
9510883_4,0.0608534711,RL,elasticnet
14016330_3,0.06084109393333333,RL,elasticnet
24489319_1,0.060140162133333334,RL,elasticnet
8377649_1,0.0601264395,RL,elasticnet
19001111_5,0.05959713916666667,RL,elasticnet
761386_3,0.0595558153,RL,elasticnet
16948878_3,0.059103028700000004,RL,elasticnet
13592316_4,0.05879150443333333,RL,elasticnet
8915937_4,0.0587527702,RL,elasticnet
