snp_id,feat_imp,phenotype,model
2449254_4,0.08331409743333333,Diameter,elasticnet
6149891_4,0.026383926233333337,Diameter,elasticnet
8272743_3,0.015079813066666668,Diameter,elasticnet
27437887_1,0.014674482933333332,Diameter,elasticnet
17271330_2,0.014377037566666667,Diameter,elasticnet
7607467_4,0.01361166643333333,Diameter,elasticnet
17625171_3,0.013341890100000002,Diameter,elasticnet
13159799_3,0.012962425566666666,Diameter,elasticnet
16209466_3,0.012775782133333332,Diameter,elasticnet
8421718_3,0.012214048666666666,Diameter,elasticnet
6992250_4,0.012198711233333333,Diameter,elasticnet
25330073_1,0.0120518769,Diameter,elasticnet
5774206_5,0.011780858966666667,Diameter,elasticnet
8513354_5,0.011596189866666667,Diameter,elasticnet
28473340_1,0.011331717233333332,Diameter,elasticnet
17475107_3,0.011257966733333333,Diameter,elasticnet
13158130_3,0.010818553666666666,Diameter,elasticnet
16207282_3,0.010693336733333334,Diameter,elasticnet
14443102_3,0.010222302466666666,Diameter,elasticnet
19493044_2,0.0101283066,Diameter,elasticnet
6550745_4,0.0100491357,Diameter,elasticnet
18716177_2,0.009945623133333333,Diameter,elasticnet
14044473_3,0.0098075529,Diameter,elasticnet
19709336_5,0.009139585733333332,Diameter,elasticnet
18721968_2,0.009073731566666667,Diameter,elasticnet
12239383_2,0.0088644842,Diameter,elasticnet
8138437_5,0.008844055766666666,Diameter,elasticnet
2031287_1,0.008520922233333334,Diameter,elasticnet
14663981_2,0.0084720709,Diameter,elasticnet
20757694_1,0.008289359633333333,Diameter,elasticnet
16459662_3,0.008176434066666667,Diameter,elasticnet
15705438_1,0.008141719433333333,Diameter,elasticnet
4212683_4,0.007932312833333333,Diameter,elasticnet
17872448_1,0.007859201733333333,Diameter,elasticnet
7210955_4,0.0077989980000000006,Diameter,elasticnet
5040765_1,0.007706576400000001,Diameter,elasticnet
7642570_4,0.007596813766666666,Diameter,elasticnet
17735356_2,0.0074985831,Diameter,elasticnet
17412023_2,0.0073364822,Diameter,elasticnet
12338576_2,0.007047179733333333,Diameter,elasticnet
8820016_5,0.007021714133333333,Diameter,elasticnet
11616132_3,0.0068962328,Diameter,elasticnet
13626753_5,0.006767769966666667,Diameter,elasticnet
27933589_1,0.006736148433333333,Diameter,elasticnet
12212856_1,0.006690659233333333,Diameter,elasticnet
7156840_3,0.0065858835666666666,Diameter,elasticnet
9357462_5,0.0065169484333333335,Diameter,elasticnet
21150670_1,0.006455767233333333,Diameter,elasticnet
25389922_1,0.0063784986333333335,Diameter,elasticnet
2090150_4,0.006365756166666667,Diameter,elasticnet
9696333_2,0.006348427366666666,Diameter,elasticnet
25434293_1,0.006303401900000001,Diameter,elasticnet
17612383_1,0.0062770194,Diameter,elasticnet
13623350_5,0.006186075366666666,Diameter,elasticnet
9681692_4,0.006166925766666667,Diameter,elasticnet
6233506_4,0.0061385702666666665,Diameter,elasticnet
16053759_1,0.006128815966666666,Diameter,elasticnet
11910438_1,0.0061275358,Diameter,elasticnet
23300607_1,0.0060755105,Diameter,elasticnet
6987844_4,0.0060433401333333326,Diameter,elasticnet
884840_3,0.0060387649,Diameter,elasticnet
11926918_2,0.006037665366666667,Diameter,elasticnet
9088082_4,0.005878722833333333,Diameter,elasticnet
21149989_1,0.005868097,Diameter,elasticnet
493565_5,0.005809228,Diameter,elasticnet
487243_5,0.005791489433333334,Diameter,elasticnet
9091215_4,0.0057738182,Diameter,elasticnet
19358359_5,0.005711521600000001,Diameter,elasticnet
9538822_4,0.0056883765999999995,Diameter,elasticnet
17144486_3,0.005645804,Diameter,elasticnet
15055616_5,0.005642311066666667,Diameter,elasticnet
2602882_4,0.0055611081,Diameter,elasticnet
3906159_5,0.005528472933333334,Diameter,elasticnet
5096468_1,0.005494190733333334,Diameter,elasticnet
15798990_5,0.005474123333333333,Diameter,elasticnet
10421605_4,0.005452365833333334,Diameter,elasticnet
10451443_4,0.005413132899999999,Diameter,elasticnet
10169893_3,0.0052332526333333336,Diameter,elasticnet
4882361_3,0.0051924868,Diameter,elasticnet
7073692_1,0.005184395633333333,Diameter,elasticnet
6771744_5,0.005122341966666667,Diameter,elasticnet
16793070_5,0.0050648028,Diameter,elasticnet
22918017_3,0.005029484833333334,Diameter,elasticnet
6075400_1,0.005009287733333334,Diameter,elasticnet
9435026_3,0.004999064333333333,Diameter,elasticnet
24048604_1,0.004921472733333334,Diameter,elasticnet
7061939_2,0.0049151142,Diameter,elasticnet
8274070_3,0.004856868033333334,Diameter,elasticnet
25403794_1,0.0047824554,Diameter,elasticnet
5042643_1,0.004763740733333333,Diameter,elasticnet
10247606_4,0.004735729066666667,Diameter,elasticnet
17905737_2,0.004728173533333334,Diameter,elasticnet
6768061_5,0.004688169233333333,Diameter,elasticnet
16447065_1,0.004683924,Diameter,elasticnet
10217326_3,0.004649059433333333,Diameter,elasticnet
15157489_2,0.004595810666666667,Diameter,elasticnet
2595205_4,0.0045715432333333335,Diameter,elasticnet
126556_2,0.0045533400666666664,Diameter,elasticnet
3594503_4,0.0045394225,Diameter,elasticnet
2371645_4,0.0045157763,Diameter,elasticnet
874987_3,0.004494931666666667,Diameter,elasticnet
24451980_1,0.004451357866666667,Diameter,elasticnet
5433648_5,0.004431847233333334,Diameter,elasticnet
15529809_3,0.0043589413666666665,Diameter,elasticnet
13229585_3,0.004332873433333333,Diameter,elasticnet
11438367_4,0.004298324366666667,Diameter,elasticnet
6549980_4,0.004226923866666667,Diameter,elasticnet
14997140_5,0.0042100209,Diameter,elasticnet
26673469_1,0.0042030712,Diameter,elasticnet
7727852_4,0.004156626833333334,Diameter,elasticnet
17515511_5,0.0041312855,Diameter,elasticnet
10151739_4,0.0041001120666666665,Diameter,elasticnet
6026940_3,0.004029247233333333,Diameter,elasticnet
14163362_1,0.0040054973999999995,Diameter,elasticnet
5766089_2,0.0039394783,Diameter,elasticnet
17370307_1,0.003907639433333333,Diameter,elasticnet
23206297_1,0.0039020436,Diameter,elasticnet
7667321_2,0.0039014105000000003,Diameter,elasticnet
5486236_2,0.0039012535,Diameter,elasticnet
4644382_5,0.0038783774666666664,Diameter,elasticnet
