sim15,sim16,sim17,sim18,sim19,sim20,sim21,sim22
-0.02884198283157687,0.13228610582819034,0.06513503190331678,0.1459132675676122,-0.006374660518144629,0.11793701578583222,0.06307237222973137,-0.008029307510288752
0.06457537255749889,0.0052979926777657425,0.08152317855631731,-0.03616586371801222,-0.03976244337394942,-0.1753316984171985,0.03649984125330371,-0.02748132534982092
-0.11478153594121265,0.07771788298932895,-0.025961440378112512,-0.0739355114510532,-0.06408468311771874,0.09725036399709247,-0.10255263533676735,0.0507681214489365
0.007519735015437518,0.24617689282549715,-0.15662411065878035,-0.06803489329115661,-0.08007273138241476,-0.07333991810005147,0.16653037486441843,0.09877768222339406
0.0657906302422334,0.049591810480929296,0.13959774242535863,0.004555863897960287,-0.030833083623599013,0.007867340084580938,0.09160709903830383,0.014182552337102632
-0.012745534052358,0.01284426082875894,-0.04478164919924592,-0.06311441605365532,0.06322569862601354,-0.042895517868270144,0.03612254328658875,0.013172187113253898
-0.09958834330064534,-0.058269199039452706,-0.16078722522249247,0.051511103556609296,0.03258650955323553,-0.014163172857626031,-0.048283607058034854,-0.09520959421921608
0.03596493069609435,-0.021228627375097564,0.03474192939749021,-0.08168433668425475,-0.015569076455459878,0.0902242705124103,-0.008397734045524177,0.011521113234454473
0.023726318947775365,0.09669613769331678,0.0861920516203628,0.1248468166413403,-0.06276659166297034,-0.02812535140264784,0.1150833333356822,0.06360456182394807
0.08280873349604034,0.0637840237012004,-0.032251798135451794,0.19996062238084697,0.09128416963312329,0.022060215763408456,0.02343928285305701,0.08137123980446938
-0.263436296036152,-0.08323869508639153,-0.11522964975212169,-0.09330104859261679,0.08753485069322385,0.08502640557430287,0.039921571354206584,-0.06054115362198337
-0.06042773115686796,0.0992453135539032,0.005311976995226945,-0.046234802051849044,0.05484162462182738,0.17154552906680465,-0.08525729085360557,0.10695784136327557
0.11408773697377633,-0.017973966459554395,0.03479214119258628,-0.0034631231104273515,0.09752569810762307,-0.2091412507626297,-0.2178494380918099,-0.009658370136528581
0.07351924828353919,0.03282501949033762,-0.021264351839210112,0.034662824443305616,-0.14356097305029195,-0.011614172079886236,0.07290009861905271,-0.04159727151385717
-0.16667660993640948,0.018130342319425556,-0.2278468820424883,0.044784067603277876,0.09964573503989803,-0.06720640624755972,-0.0978828529150016,-0.01767095698283273
0.034363349304374506,0.11236988941136372,-0.06661291377239577,0.024292716355718932,-0.062430089429133674,-0.10752087264371593,-0.01766553387734283,0.08970209138004903
-0.015220750870871776,-0.08487335977138341,-0.04464010481338409,0.0827496438610913,0.1750653002721182,0.065692916574681,0.10009247435131281,0.04367927472392502
-0.10755168566314031,-0.12110236618104533,-0.1097799904364079,-0.16703472445911147,-0.14556608624275652,-0.083313145503489,-0.049720693397840306,-0.14824469582181313
0.1193330141495702,0.2827773910015125,0.026111706661388057,0.051963385899906435,-0.06328877526021989,-0.24181183146688673,-0.08491294078742606,-0.009861172125390765
-0.1772385183893375,-0.011989923057063064,0.14184988490913691,0.033096509684096095,0.1009080416383633,0.09235174729796562,-0.1071038045291143,0.011340244445922935
-0.006319688978573636,0.03267475164948839,0.00735802566767448,0.028478811007436457,-0.07120932729722984,-0.022690875890775702,-0.006874787556853189,0.008350651658282748
-0.06469894104419696,-0.036822791236479295,0.08728851857072002,-0.18378044739603783,0.0006011661865005272,-0.10224343883807546,-0.029877268064581793,-0.030761045466260434
-0.14949163517345665,0.08807389461379984,-0.008917657427753403,0.07992413378601564,0.16844303115748382,0.005504268632196481,-0.03845605583236188,0.031015085936702748
0.15314861260786106,-0.04572186482725256,-0.061105265257708055,0.018941719583758284,-0.08038497580531495,-0.010552312598554301,0.04493476201015867,-0.005324164435969887
0.11048382758926958,-0.04012806654068554,-0.09592823264245239,-0.1526966674965181,0.04489668384039641,0.021627621247574565,-0.0790123877830633,0.09022813188580697
-0.10366462293231044,-0.11861005583351883,-0.11815770762536965,-0.1317745654160029,0.0212115535660732,0.2714386522883209,-0.0054386292500774,0.012057599499579985
0.08173874676713284,-0.08752044501633606,0.010514049726669729,0.04203966066535755,0.009855964520487065,0.05681021346814485,-0.01596724776811546,-0.013056285905846591
0.12972200679427295,-0.07723942520269132,0.06985514459148649,0.02344662850342762,-0.004613921558995967,-0.09006968973616529,0.03378238732139447,0.07421167049094848
0.05672236549725529,0.027238846271957808,-0.004149272803967612,0.1144798100723306,-0.0599941660383744,0.11640071312209029,-0.06821868648421674,0.09824870519455721
-0.1852183689018241,-0.002525369076329658,-0.1172651786333988,-0.0008779795037709485,-0.02463507768264616,-0.08640133361780859,-0.04036531979493599,-0.06299787676087903
0.25957630013028987,0.030606929884124758,0.045289181156093455,0.04293066704135285,0.06391132197345425,0.035668010273037155,-0.04614562545709086,0.034540220903323225
0.11520601333546837,0.05510194436524564,-0.04319185930907389,-0.0033187417633067707,-0.08494465453533172,0.12059580179853235,-0.019913646454825837,0.09956875046137498
-0.015309897856590258,0.12947106803800607,0.143196788223629,0.02888806201454794,-0.10633252719824962,0.1257908818035032,-0.16240152365349977,-0.10537336728266969
-0.09127667697323108,0.06223180240166226,-0.07266075468872187,-0.1193546065911316,0.09234945372769177,-0.12412806474463477,-0.017378822429793765,0.13608883148774903
0.10551114109155371,0.08773643361856423,0.16447837190308046,0.10488388294841611,0.05763229333197492,-0.11008643087212842,-0.039862885519185993,0.02019302869697469
0.06494873170156164,0.06511305256271203,-0.034854591404582115,0.04990456828555665,0.06154891440092817,-0.08613887483865648,0.11438443018113141,0.0041989873203004706
-0.013904232745558215,-0.006714565863708047,0.1413020845812832,-0.11367815187045847,-0.23432377623709738,-0.10607028994744615,0.032498558324402786,-0.1649298695169407
-0.06883879388277492,-0.10979802130698552,-0.014320980702252215,-0.10017377214033951,-0.03670632136508613,-0.04614677352649646,0.21269597686304045,0.10073243734141182
0.06581104514973334,0.07469665273338082,-0.07146865302810373,0.020203021965087966,-0.025183113651811657,0.006804639597615761,-0.09916136732541465,-0.05358434221623154
0.10339834983144991,-0.12721991820817247,0.043875511889984946,-0.11503412899620032,0.02028797916867342,-0.043733808341664765,0.04065159677911161,-0.09899680520293716
0.09963291575625699,0.04788448744195371,0.015096056971237937,0.17907411679492674,0.026507594703254384,-0.14903372373443902,-0.05872272974633178,-0.015395686874852621
-0.1790909435782411,0.02329545938117382,0.06347946790648483,-0.15573575816225071,0.08490293382205516,-0.03775142194830203,0.10179908546040184,-0.06989697587038717
-0.027336691569296846,-0.04372082248927061,0.044129845835763445,-0.17793502677610995,-0.06884346133489631,0.0033495211927355856,0.03663765142136733,-0.042082568697059404
-0.015658471976724157,-0.11890138432823899,0.05472337682352088,0.01707318753506763,-0.044368981393063694,-0.023240747223587536,-0.07128844255726378,0.2243374153270622
-0.21931924886469711,-0.0401284698190312,-0.03774583569592532,0.07151088641143806,0.09808581029632163,0.023768254819120888,-0.10254214467340049,-0.015011670956031105
0.11781822258363386,0.11127626465602408,0.053294213379885116,0.02080971627146201,-0.07392887501051619,0.06053056392477335,-0.14639113902424122,-0.01828114544539867
-0.07811463599313488,0.0319878823873137,-0.031161072357409142,0.00838253433146714,0.03496644644664427,0.14672106993240583,0.0008208479789653322,0.08601468927776543
0.22962233250587222,0.03900619254120857,0.08651453092791235,0.029186581183799944,0.09523750374908706,-0.07658114149342699,0.08839245366922342,0.052048468504581814
0.06398318726789835,0.11865045224166325,-0.23070942297883176,-0.05326458606619611,0.25454963565441613,-0.05721132459382793,-0.12178897812376943,-0.014090840241773338
-0.002128928364301878,-0.08280731942734193,-0.025175290311661117,0.03730278285419411,0.1251588200172725,-0.013900831188379406,-0.025494275704551508,0.02918150822237922
0.08369698137133667,-0.012736717744758097,0.014523956913569067,-0.11801176059443748,-0.06567970703534082,-0.04735912983787249,-0.1698793067209024,0.027447502222307435
0.10351780710036898,0.09298139564463959,-0.017996121649578912,-0.014390678816796563,-0.02380672163311635,0.03715314878944563,0.09816393093703873,0.1396193826600006
0.12667251135115326,0.0422647968072688,-0.11113313582865891,0.05957261165018073,-0.06050378222946943,-0.08163631840929114,-0.014406597243120562,-0.07509045144622588
-0.05495768239668402,0.17997013828162872,-0.07000971159083819,-0.012823600496693722,-0.15309012882139902,-0.11004125171165482,-0.05995739188401325,0.09118879660652442
-0.11251589493699565,-0.07480256316797458,-0.10154970566717395,0.13279127183146414,0.06774015799448022,0.0062178821786028305,0.1422885793257684,-0.02599087012404725
-0.22511689135674995,-0.08816442344119879,0.049916409339922245,-0.026011942229173992,-0.03579648222705161,0.01528831374603362,-0.1437177522411986,-0.07488558203945402
-0.08470739876468321,-0.07162948604850458,0.03172569023677848,0.06972385175860707,0.028714940116781846,-0.050863068583857855,0.20911493177032187,0.06876925273571509
0.025691930343090464,-0.03897147747433971,-0.007416371348467481,0.0789269152040344,-0.10736772594878385,-0.08385414694984494,-0.18519296246815195,0.060100495123443204
-0.044331674435877565,0.048189893587552705,-0.10127348040882259,-0.17369398267677386,0.08710056008294709,-0.03382775386259465,0.057606678882315465,-0.08151258469603195
-0.05818230381458837,-0.11166904281545674,0.19516281767878096,-0.1332855269806496,-0.04039082033451807,-0.11298685369845383,-0.10871567632386309,0.2175756904674628
0.019548444974798157,0.08487359960896118,0.009506937389684555,-0.08373710453185383,-0.029587068797693336,0.011325187284970159,-0.06409075791977543,0.29035397202191765
-0.06995499000693718,-0.010620289335920529,-0.007557658673347731,-0.03534560549634747,0.0022945290565316314,0.06309494587054502,0.029420144012627047,-0.06527087800255789
-0.046039860764704954,-0.020137725204363237,0.05645724936564083,0.087875760976133,0.02829039027511849,-0.058649930553233344,-0.08236965536323207,-0.08023379079242887
-0.2547398070172156,-0.08980236362425975,0.02634669633968727,-0.18409769528695855,-0.08824861824950714,-0.1124356937527512,-0.09869973948149467,0.07755470516358415
0.012721597942883148,-0.03396791441654266,0.08258812954014777,-0.01270623725212766,-0.08466434879781362,0.18335489101380167,-0.06493521911928152,-0.02606803886303205
0.19263571227008558,-0.02042367654209333,0.0740853273523213,0.009198226747085241,-0.07303241142441405,0.03155150878242396,0.12257832252386586,-0.02073157784856087
-0.08351615444042487,-0.022285958779701066,-0.0363625652349096,-0.005343902700172047,-0.0028372308950637966,-0.041370653753858865,0.06959853321775818,-0.10214231771433105
-0.005487102662465052,0.11026522811173683,-0.12977434962135934,0.1812612982817858,-0.06117878979082156,0.10055902204900709,0.20620115998219984,0.024065516183114928
0.034678002702502035,-0.13708575727296232,-0.19272125348079355,0.004917386553400863,0.09912554391897982,-0.04125263529416445,-0.0823564662969648,0.082018275297011
-0.04626341982882711,-0.062276548234000355,0.08715617219486074,0.26060878321845166,-0.035810220235590974,-0.062116432797814015,0.0039064727292291825,-0.014583958385792867
-0.037907762540742886,0.06930920526985133,-0.0343943907612427,-0.06837272408950289,-0.04872176601015613,-0.047630251230130594,0.032301599990276424,0.15215299147274108
-0.08719012754520128,-0.07974359917916418,0.06404727082425661,-0.029453471619959655,-0.017563997966819966,0.22168469766564938,0.1850188468989385,-0.09924753328454836
0.01914125829438232,0.038653827402415145,0.09547010508839367,0.06947491348872682,-0.009911083646716203,-0.031224419474810423,-0.03869970409851023,-0.08331745817397429
0.13451084640797759,-0.15647274297038813,0.06589128365385634,-0.14854602264651987,0.11394925344007945,0.007398624953261577,0.0013852127143924617,-0.022580900771640044
0.022553643242532197,-0.10476444883522662,-0.010693621954138324,0.036942930079318544,-0.09648381929861896,0.05292936750858074,0.2608880508239066,-0.017558068476196745
0.1432888972837239,-0.12385403600698537,-0.0121063263868545,-0.00884446773486959,0.11045860344978974,0.03028634060484981,0.019793435546862585,-0.03822455880556682
0.1745496494507246,-0.15819804672260254,0.12866035121854036,0.10259156015652345,-0.05245290068350971,-0.14097245363761757,-0.024463671888772423,0.031635569921847864
0.07999661795039663,-0.04781416159363479,0.09616792023512002,0.06506373810007915,-0.0006204750119555769,-0.07813321572485732,0.066498970536448,0.08054381830706565
0.12945781670657824,-0.0626352368729863,0.018055605483059053,0.030728754203563344,0.00984352687342991,-0.03618589087270279,0.06854290571343882,-0.08420780318011475
-0.1588408671505999,-0.06969734109561572,0.15885968945759676,0.13199561952805197,-0.06327123301227625,0.02019063367635342,-0.07893081852589239,0.04285135539231883
-0.06172843548635335,-0.15495565267141337,-0.07875845404298173,-0.10381985802566536,-0.019789142902707415,0.12241722407789375,-0.027532484862240837,-0.12951297240167145
0.025272067227517177,-0.0765666945652772,-0.009331318614610118,-0.15724267359588462,0.014035532016999745,-0.01270734780550664,-0.15239896671346492,0.09487365371757368
-0.00970395238591365,-0.03490890876407778,-0.21119252851821574,-0.12403936700586847,-0.04110621656840525,-0.1570645899546772,0.16904848402179998,-0.15690518056547043
0.035526839964567535,0.06182153398469928,-0.12234935879775266,-0.0738674346843446,-0.1734357822349199,-0.003752731342334038,-0.009055198427235149,-0.15995062895337733
0.11796222241753447,-0.03917817081898381,0.11225001497784959,0.057450256805097105,0.09421319081198358,0.2519644864909359,0.05919396632607045,0.09281427917241439
0.15165227661506453,0.019932222420313377,-0.03598224004412503,-0.13160245092206077,0.06483879377112323,0.15922202339690827,0.06111199860213824,0.001451329423431122
-0.004536832981526978,-0.0658011820564504,0.047274328819850026,-0.04323101854308192,-0.10344507184752694,-0.21065942089781703,0.16989728484902464,0.10522109957569484
0.1038486319204261,0.11170308625513051,0.1231076410335878,0.06677400775638798,0.016026221317311212,-0.10570606365770373,0.09153501452326065,-0.03266858022804187
-0.1724910841336557,-0.10131656037369063,0.03686284563288874,0.13538798687022102,-0.06662974805175191,0.02192507700141072,0.08836113603057863,0.00041752393386017473
