sim23,sim24,sim25,sim26,sim27,sim28,sim29,sim30
-0.06171061931354053,-0.049049553569585264,-0.0894771930489858,0.014397247698806504,-0.1161121995988042,-0.05538266694058598,-0.015058162020400227,0.02502474147504102
-0.02285340645506406,-0.008728664482905713,-0.04276414540000723,0.07728502324049105,0.13011085685811938,0.004887098038371853,0.031244689575364717,0.12458024804627431
0.006056730282048574,0.038699543628548806,-0.11310879066164284,0.02316685509794563,-0.13123662853622328,-0.11238056895489115,-0.0782580029331415,0.1968894667791347
0.056680514978713015,0.0898670474455869,-0.17022094645469288,0.06953090527457088,-0.0039035992478567193,0.03184048346896341,0.1681152511736876,-0.1329630335775548
0.10210417570533342,-0.024885133993389735,-0.007542912564028627,-0.05545822659516201,0.11577564092645776,-0.06338980486632793,-0.0908821593780691,0.06756580180518776
-0.06792538965928689,0.09195806853196917,0.186125153781754,0.07277920306270223,-0.032581982898109395,0.04889730784054568,0.06544156067417364,-0.05797481369218769
-0.0874808537294048,0.029528430289748428,-0.07238446031168162,-0.01834544435929491,0.09768060088516643,-0.014089423879258507,0.006460630331837912,-0.00796560514574073
-0.024757670714953342,-0.12189521089732952,-0.02612770578152749,0.0038705131421240603,-0.03665613088521481,0.1405894296670843,0.16718484300115938,0.035570765357805574
-0.16623704557584187,-0.03941765814877908,0.04469470476374326,0.19287285125537804,0.0908442382877468,0.13120968716606723,-0.07658526443339142,0.07220923941330475
-0.07744611067986823,0.0011557141828194416,0.11250880983910223,0.12718941866641148,0.03181908681471714,0.030436430565895234,0.0033338967379410995,-0.13538821105728727
0.09338647198231934,0.1459364049779539,0.003862027771330023,0.02357559299559998,-0.011322948188134764,-0.05743137932415814,0.02533838584401274,-0.0885215390572897
0.05051368615344413,-0.054706299582840436,0.06864360273234704,0.09793394287449257,0.02394202024753015,0.02871913763428008,0.04615632809712455,-0.06414752477442769
-0.028987219507362674,-0.060614468640045764,-0.1330135221635574,0.10971861557370984,-0.03702395146099654,0.009250447136266571,0.15348330016467288,-0.13951328218257159
0.044284334463232565,-0.1044800317477171,-0.00787634286901995,0.017281015971385563,-0.024805524949468038,-0.1247137286791221,0.11067228689193545,0.017038166393451463
0.04165465843460542,0.011033089944650768,0.17807527308153598,0.07398676859714216,0.04803235746971084,0.003923003654724752,-0.010600154877027942,0.1198465468047147
0.054135768111334005,0.19589682924702695,0.06381492712197427,-0.16112872659272381,-0.12129501524321828,0.008852598974465423,-0.037291040908829766,0.15408581268495714
0.04475859415864366,0.13778813437048226,-0.17001860154380985,0.0651662851013484,-0.05475824358341939,0.08095223271089774,0.08362733642137293,0.06823382588933272
-0.04782282231974059,-0.014607391957311528,0.04665368548085713,0.1039340623220914,0.07930554020661336,-0.04868206635124397,-0.21902933954082027,0.038140445669441685
0.020138007325692407,-0.12772209896420728,-0.05915625577449371,-0.0518308516293238,-0.0349778555548288,-0.010279534468160684,-0.041923300013089575,-0.0838547703787042
0.11570755787661985,-0.06998166206658987,0.20972203138552123,0.08141357912656977,0.07444428696304552,-0.010492802801614437,0.1179532543873588,-0.11216167818263052
-0.06152537777753417,-0.05702092364905064,-0.11781177734601363,-0.12224667119723531,0.08980446187839669,-0.16363324750590566,0.044195253797238834,0.33467154898554824
-0.04239843934212052,0.0437171328349366,0.09591857496674733,0.14568802017719668,-0.13639103060830687,0.1105392905534607,0.0006343590502970978,0.07890009481349376
-0.06687472991837108,0.09951536708843461,-0.05229396894432569,0.026156745969827335,0.07955849384381221,-0.1802528175995416,-0.09208453158049806,0.023610975296437922
